start_station_id,hour,day_of_week,day_of_month,weekend,workingday,is_rush_hour,demand
BK-C5,7,6,20,0,1,1,1
BK-C5,7,7,28,1,0,1,1
BK-C5,8,2,9,0,1,1,1
BK-C5,8,3,3,0,1,1,2
BK-C5,8,3,10,0,1,1,1
BK-C5,8,3,17,0,1,1,1
BK-C5,8,4,18,0,1,1,1
BK-C5,8,4,25,0,1,1,1
BK-C5,8,5,5,0,1,1,1
BK-C5,8,6,27,0,1,1,1
BK-C5,9,1,22,1,0,1,1
BK-C5,9,1,29,1,0,1,1
BK-C5,9,2,9,0,1,1,1
BK-C5,9,2,23,0,1,1,1
BK-C5,9,3,10,0,1,1,2
BK-C5,9,3,24,0,1,1,3
BK-C5,9,4,4,0,1,1,1
BK-C5,9,4,11,0,1,1,2
BK-C5,9,4,25,0,1,1,1
BK-C5,9,5,12,0,1,1,1
BK-C5,9,5,19,0,1,1,1
BK-C5,9,5,26,0,1,1,1
BK-C5,9,6,13,0,1,1,1
BK-C5,9,6,27,0,1,1,1
BK-C5,9,7,7,1,0,1,1
BK-C5,10,1,15,1,0,0,1
BK-C5,10,1,22,1,0,0,1
BK-C5,10,2,9,0,1,0,2
BK-C5,10,3,24,0,1,0,1
BK-C5,10,4,4,0,1,0,1
BK-C5,10,6,6,0,1,0,1
BK-C5,10,6,13,0,1,0,1
BK-C5,10,6,20,0,1,0,1
BK-C5,10,7,21,1,0,0,1
BK-C5,11,1,29,1,0,0,2
BK-C5,11,2,9,0,1,0,3
BK-C5,11,2,16,0,1,0,1
BK-C5,11,2,23,0,1,0,2
BK-C5,11,3,24,0,1,0,1
BK-C5,11,4,25,0,1,0,1
BK-C5,11,6,6,0,1,0,1
BK-C5,11,7,14,1,0,0,1
BK-C5,12,2,30,0,1,0,2
BK-C5,12,3,10,0,1,0,3
BK-C5,12,3,17,0,1,0,2
BK-C5,12,5,19,0,1,0,3
BK-C5,12,5,26,0,1,0,1
BK-C5,12,6,6,0,1,0,1
BK-C5,12,7,14,1,0,0,1
BK-C5,13,1,8,1,0,0,3
BK-C5,13,1,22,1,0,0,2
BK-C5,13,1,29,1,0,0,1
BK-C5,13,2,16,0,1,0,1
BK-C5,13,2,30,0,1,0,1
BK-C5,13,3,10,0,1,0,1
BK-C5,13,3,24,0,1,0,1
BK-C5,13,4,18,0,1,0,1
BK-C5,13,4,25,0,1,0,2
BK-C5,13,6,6,0,1,0,1
BK-C5,13,7,14,1,0,0,1
BK-C5,14,1,8,1,0,0,1
BK-C5,14,1,15,1,0,0,1
BK-C5,14,1,22,1,0,0,3
BK-C5,14,3,24,0,1,0,1
BK-C5,14,4,18,0,1,0,1
BK-C5,14,5,19,0,1,0,1
BK-C5,14,6,27,0,1,0,1
BK-C5,14,7,7,1,0,0,1
BK-C5,14,7,14,1,0,0,3
BK-C5,14,7,28,1,0,0,1
BK-C5,15,1,1,1,0,0,2
BK-C5,15,1,15,1,0,0,2
BK-C5,15,1,22,1,0,0,2
BK-C5,15,3,3,0,1,0,2
BK-C5,15,3,24,0,1,0,2
BK-C5,15,4,18,0,1,0,1
BK-C5,15,5,12,0,1,0,1
BK-C5,15,6,13,0,1,0,1
BK-C5,15,6,20,0,1,0,1
BK-C5,15,7,7,1,0,0,1
BK-C5,15,7,14,1,0,0,5
BK-C5,15,7,28,1,0,0,3
BK-C5,16,1,1,1,0,0,2
BK-C5,16,1,8,1,0,0,1
BK-C5,16,1,15,1,0,0,1
BK-C5,16,1,29,1,0,0,1
BK-C5,16,2,2,0,1,0,1
BK-C5,16,2,16,0,1,0,1
BK-C5,16,3,3,0,1,0,1
BK-C5,16,3,10,0,1,0,2
BK-C5,16,3,24,0,1,0,1
BK-C5,16,4,4,0,1,0,1
BK-C5,16,4,11,0,1,0,1
BK-C5,16,4,18,0,1,0,1
BK-C5,16,4,25,0,1,0,1
BK-C5,16,5,12,0,1,0,2
BK-C5,16,5,19,0,1,0,1
BK-C5,16,6,6,0,1,0,1
BK-C5,16,7,21,1,0,0,1
BK-C5,16,7,28,1,0,0,1
BK-C5,17,1,1,1,0,1,1
BK-C5,17,1,8,1,0,1,1
BK-C5,17,1,22,1,0,1,1
BK-C5,17,1,29,1,0,1,1
BK-C5,17,2,2,0,1,1,1
BK-C5,17,2,9,0,1,1,1
BK-C5,17,2,16,0,1,1,1
BK-C5,17,2,30,0,1,1,1
BK-C5,17,4,4,0,1,1,3
BK-C5,17,4,11,0,1,1,1
BK-C5,17,4,18,0,1,1,1
BK-C5,17,5,5,0,1,1,1
BK-C5,17,5,26,0,1,1,1
BK-C5,17,6,6,0,1,1,1
BK-C5,17,6,20,0,1,1,1
BK-C5,17,6,27,0,1,1,1
BK-C5,17,7,7,1,0,1,1
BK-C5,17,7,14,1,0,1,1
BK-C5,18,1,8,1,0,1,1
BK-C5,18,1,22,1,0,1,1
BK-C5,18,1,29,1,0,1,1
BK-C5,18,2,9,0,1,1,1
BK-C5,18,2,16,0,1,1,2
BK-C5,18,2,23,0,1,1,2
BK-C5,18,2,30,0,1,1,1
BK-C5,18,3,3,0,1,1,1
BK-C5,18,3,10,0,1,1,1
BK-C5,18,4,11,0,1,1,4
BK-C5,18,4,18,0,1,1,1
BK-C5,18,5,5,0,1,1,1
BK-C5,18,5,12,0,1,1,2
BK-C5,18,5,19,0,1,1,1
BK-C5,18,5,26,0,1,1,1
BK-C5,18,6,6,0,1,1,4
BK-C5,18,6,20,0,1,1,1
BK-C5,18,7,28,1,0,1,1
BK-C5,19,2,9,0,1,1,1
BK-C5,19,2,16,0,1,1,1
BK-C5,19,2,23,0,1,1,1
BK-C5,19,2,30,0,1,1,1
BK-C5,19,3,10,0,1,1,1
BK-C5,19,3,17,0,1,1,1
BK-C5,19,4,11,0,1,1,3
BK-C5,19,4,18,0,1,1,2
BK-C5,19,5,5,0,1,1,1
BK-C5,19,5,12,0,1,1,1
BK-C5,19,5,19,0,1,1,2
BK-C5,19,5,26,0,1,1,2
BK-C5,19,6,6,0,1,1,2
BK-C5,19,6,13,0,1,1,2
BK-C5,19,6,27,0,1,1,1
BK-C5,19,7,28,1,0,1,1
BK-C5,20,1,8,1,0,0,1
BK-C5,20,1,29,1,0,0,2
BK-C5,20,2,9,0,1,0,2
BK-C5,20,2,16,0,1,0,1
BK-C5,20,3,24,0,1,0,1
BK-C5,20,4,4,0,1,0,1
BK-C5,20,4,11,0,1,0,1
BK-C5,20,4,18,0,1,0,1
BK-C5,20,4,25,0,1,0,1
BK-C5,20,6,6,0,1,0,1
BK-C5,20,6,20,0,1,0,1
BK-C5,20,7,7,1,0,0,2
BK-C5,21,3,10,0,1,0,1
BK-C5,21,4,4,0,1,0,3
BK-C5,21,5,12,0,1,0,1
BK-C5,21,6,13,0,1,0,6
BK-C5,21,6,20,0,1,0,1
BK-C5,21,6,27,0,1,0,1
BK-C5,21,7,7,1,0,0,1
BK-C5,22,3,17,0,1,0,2
BK-C5,22,5,5,0,1,0,1
BK-C5,22,6,20,0,1,0,1
BK-C5,22,7,14,1,0,0,1
BK-C5,23,1,15,1,0,0,1
BK-C5,23,5,12,0,1,0,1
BK-C5,23,6,6,0,1,0,2
BK-C5,23,6,27,0,1,0,1
BK-C5,23,7,7,1,0,0,2
BK-C5,23,7,28,1,0,0,1
BK-C6,0,1,8,1,0,0,2
BK-C6,1,1,15,1,0,0,1
BK-C6,2,1,22,1,0,0,1
BK-C6,2,6,13,0,1,0,1
BK-C6,6,2,2,0,1,0,1
BK-C6,6,2,30,0,1,0,1
BK-C6,7,1,1,1,0,1,1
BK-C6,7,3,10,0,1,1,1
BK-C6,7,6,13,0,1,1,1
BK-C6,8,2,2,0,1,1,1
BK-C6,8,2,9,0,1,1,1
BK-C6,8,2,16,0,1,1,1
BK-C6,8,3,3,0,1,1,1
BK-C6,8,3,17,0,1,1,1
BK-C6,8,4,4,0,1,1,1
BK-C6,8,4,11,0,1,1,1
BK-C6,8,4,18,0,1,1,1
BK-C6,8,4,25,0,1,1,1
BK-C6,8,5,12,0,1,1,1
BK-C6,8,5,26,0,1,1,1
BK-C6,8,6,13,0,1,1,1
BK-C6,8,7,7,1,0,1,1
BK-C6,8,7,28,1,0,1,1
BK-C6,9,1,22,1,0,1,2
BK-C6,9,2,2,0,1,1,1
BK-C6,9,2,23,0,1,1,2
BK-C6,9,3,17,0,1,1,1
BK-C6,9,3,24,0,1,1,1
BK-C6,9,4,4,0,1,1,2
BK-C6,9,4,18,0,1,1,1
BK-C6,9,4,25,0,1,1,1
BK-C6,9,5,5,0,1,1,2
BK-C6,9,5,26,0,1,1,1
BK-C6,9,6,13,0,1,1,1
BK-C6,9,6,20,0,1,1,1
BK-C6,9,7,14,1,0,1,1
BK-C6,9,7,21,1,0,1,1
BK-C6,9,7,28,1,0,1,1
BK-C6,10,1,1,1,0,0,1
BK-C6,10,1,8,1,0,0,1
BK-C6,10,1,15,1,0,0,1
BK-C6,10,1,29,1,0,0,2
BK-C6,10,2,9,0,1,0,3
BK-C6,10,2,16,0,1,0,1
BK-C6,10,2,30,0,1,0,1
BK-C6,10,4,4,0,1,0,1
BK-C6,10,6,20,0,1,0,1
BK-C6,10,6,27,0,1,0,1
BK-C6,11,1,8,1,0,0,1
BK-C6,11,1,29,1,0,0,4
BK-C6,11,2,9,0,1,0,1
BK-C6,11,2,23,0,1,0,2
BK-C6,11,3,3,0,1,0,1
BK-C6,11,3,17,0,1,0,1
BK-C6,11,4,4,0,1,0,1
BK-C6,11,5,19,0,1,0,1
BK-C6,11,6,20,0,1,0,1
BK-C6,11,7,21,1,0,0,1
BK-C6,12,1,22,1,0,0,1
BK-C6,12,2,16,0,1,0,2
BK-C6,12,2,30,0,1,0,1
BK-C6,12,3,17,0,1,0,1
BK-C6,12,4,4,0,1,0,1
BK-C6,12,4,25,0,1,0,1
BK-C6,12,5,5,0,1,0,1
BK-C6,12,5,19,0,1,0,1
BK-C6,12,6,6,0,1,0,1
BK-C6,12,6,13,0,1,0,1
BK-C6,12,6,27,0,1,0,1
BK-C6,12,7,7,1,0,0,3
BK-C6,12,7,14,1,0,0,1
BK-C6,12,7,21,1,0,0,1
BK-C6,12,7,28,1,0,0,1
BK-C6,13,2,23,0,1,0,1
BK-C6,13,2,30,0,1,0,1
BK-C6,13,3,3,0,1,0,3
BK-C6,13,3,10,0,1,0,2
BK-C6,13,4,25,0,1,0,1
BK-C6,13,5,19,0,1,0,1
BK-C6,13,7,14,1,0,0,3
BK-C6,13,7,28,1,0,0,3
BK-C6,14,1,1,1,0,0,2
BK-C6,14,1,8,1,0,0,1
BK-C6,14,1,29,1,0,0,3
BK-C6,14,2,16,0,1,0,1
BK-C6,14,2,23,0,1,0,1
BK-C6,14,3,24,0,1,0,1
BK-C6,14,4,4,0,1,0,1
BK-C6,14,4,11,0,1,0,1
BK-C6,14,4,25,0,1,0,1
BK-C6,14,5,5,0,1,0,1
BK-C6,14,6,20,0,1,0,1
BK-C6,14,6,27,0,1,0,1
BK-C6,14,7,21,1,0,0,2
BK-C6,14,7,28,1,0,0,1
BK-C6,15,2,2,0,1,0,1
BK-C6,15,2,23,0,1,0,1
BK-C6,15,2,30,0,1,0,1
BK-C6,15,4,18,0,1,0,1
BK-C6,15,5,12,0,1,0,2
BK-C6,15,6,6,0,1,0,1
BK-C6,15,6,20,0,1,0,3
BK-C6,15,7,14,1,0,0,1
BK-C6,16,1,15,1,0,0,3
BK-C6,16,1,22,1,0,0,1
BK-C6,16,2,2,0,1,0,2
BK-C6,16,2,16,0,1,0,1
BK-C6,16,2,30,0,1,0,1
BK-C6,16,3,10,0,1,0,1
BK-C6,16,4,4,0,1,0,2
BK-C6,16,5,19,0,1,0,1
BK-C6,16,6,6,0,1,0,1
BK-C6,16,6,27,0,1,0,2
BK-C6,16,7,14,1,0,0,1
BK-C6,16,7,21,1,0,0,1
BK-C6,17,1,8,1,0,1,2
BK-C6,17,1,15,1,0,1,1
BK-C6,17,1,29,1,0,1,1
BK-C6,17,2,9,0,1,1,2
BK-C6,17,2,16,0,1,1,2
BK-C6,17,2,23,0,1,1,1
BK-C6,17,2,30,0,1,1,1
BK-C6,17,3,10,0,1,1,2
BK-C6,17,3,17,0,1,1,1
BK-C6,17,4,4,0,1,1,1
BK-C6,17,5,5,0,1,1,1
BK-C6,17,5,12,0,1,1,2
BK-C6,17,5,19,0,1,1,2
BK-C6,17,5,26,0,1,1,1
BK-C6,17,6,13,0,1,1,1
BK-C6,17,6,20,0,1,1,2
BK-C6,17,7,14,1,0,1,1
BK-C6,17,7,28,1,0,1,1
BK-C6,18,1,8,1,0,1,1
BK-C6,18,1,22,1,0,1,1
BK-C6,18,2,2,0,1,1,1
BK-C6,18,2,9,0,1,1,3
BK-C6,18,2,16,0,1,1,1
BK-C6,18,2,30,0,1,1,1
BK-C6,18,3,3,0,1,1,1
BK-C6,18,3,10,0,1,1,1
BK-C6,18,3,17,0,1,1,2
BK-C6,18,3,24,0,1,1,1
BK-C6,18,4,4,0,1,1,2
BK-C6,18,4,11,0,1,1,1
BK-C6,18,5,12,0,1,1,2
BK-C6,18,5,19,0,1,1,1
BK-C6,18,5,26,0,1,1,1
BK-C6,18,6,6,0,1,1,1
BK-C6,18,6,20,0,1,1,2
BK-C6,18,6,27,0,1,1,2
BK-C6,18,7,7,1,0,1,1
BK-C6,18,7,21,1,0,1,2
BK-C6,19,1,8,1,0,1,1
BK-C6,19,1,15,1,0,1,1
BK-C6,19,1,22,1,0,1,2
BK-C6,19,2,2,0,1,1,1
BK-C6,19,2,23,0,1,1,2
BK-C6,19,3,3,0,1,1,1
BK-C6,19,3,10,0,1,1,1
BK-C6,19,3,17,0,1,1,2
BK-C6,19,3,24,0,1,1,2
BK-C6,19,4,4,0,1,1,1
BK-C6,19,4,11,0,1,1,2
BK-C6,19,4,25,0,1,1,3
BK-C6,19,5,5,0,1,1,1
BK-C6,19,5,19,0,1,1,2
BK-C6,19,5,26,0,1,1,2
BK-C6,19,6,6,0,1,1,1
BK-C6,19,6,13,0,1,1,1
BK-C6,19,6,20,0,1,1,1
BK-C6,19,6,27,0,1,1,1
BK-C6,19,7,21,1,0,1,2
BK-C6,20,1,15,1,0,0,1
BK-C6,20,1,29,1,0,0,2
BK-C6,20,2,2,0,1,0,4
BK-C6,20,2,16,0,1,0,2
BK-C6,20,2,23,0,1,0,2
BK-C6,20,2,30,0,1,0,1
BK-C6,20,4,25,0,1,0,2
BK-C6,20,5,5,0,1,0,2
BK-C6,20,5,12,0,1,0,1
BK-C6,20,5,26,0,1,0,1
BK-C6,20,6,6,0,1,0,1
BK-C6,20,6,13,0,1,0,1
BK-C6,20,6,20,0,1,0,2
BK-C6,20,6,27,0,1,0,1
BK-C6,20,7,7,1,0,0,2
BK-C6,20,7,14,1,0,0,1
BK-C6,20,7,28,1,0,0,2
BK-C6,21,1,1,1,0,0,1
BK-C6,21,1,8,1,0,0,1
BK-C6,21,1,15,1,0,0,1
BK-C6,21,1,22,1,0,0,1
BK-C6,21,1,29,1,0,0,1
BK-C6,21,4,11,0,1,0,1
BK-C6,21,4,25,0,1,0,1
BK-C6,21,5,19,0,1,0,1
BK-C6,21,6,6,0,1,0,1
BK-C6,21,7,21,1,0,0,1
BK-C6,22,1,29,1,0,0,2
BK-C6,22,4,4,0,1,0,1
BK-C6,22,4,11,0,1,0,1
BK-C6,22,4,18,0,1,0,1
BK-C6,22,4,25,0,1,0,1
BK-C6,22,5,5,0,1,0,1
BK-C6,22,5,12,0,1,0,2
BK-C6,22,5,19,0,1,0,1
BK-C6,22,5,26,0,1,0,1
BK-C6,22,6,13,0,1,0,2
BK-C6,22,6,20,0,1,0,1
BK-C6,22,6,27,0,1,0,2
BK-C6,22,7,14,1,0,0,1
BK-C6,23,4,11,0,1,0,1
BK-C7,0,4,25,0,1,0,1
BK-C7,0,6,27,0,1,0,1
BK-C7,0,7,21,1,0,0,1
BK-C7,1,4,25,0,1,0,1
BK-C7,1,7,21,1,0,0,1
BK-C7,2,5,5,0,1,0,1
BK-C7,3,1,22,1,0,0,1
BK-C7,3,2,23,0,1,0,1
BK-C7,6,2,2,0,1,0,1
BK-C7,6,3,3,0,1,0,1
BK-C7,6,7,14,1,0,0,1
BK-C7,7,4,25,0,1,1,1
BK-C7,7,7,21,1,0,1,1
BK-C7,8,1,22,1,0,1,1
BK-C7,8,5,5,0,1,1,1
BK-C7,9,1,15,1,0,1,1
BK-C7,9,1,29,1,0,1,2
BK-C7,9,2,2,0,1,1,1
BK-C7,10,7,14,1,0,0,1
BK-C7,11,3,24,0,1,0,1
BK-C7,11,6,20,0,1,0,1
BK-C7,12,1,8,1,0,0,1
BK-C7,12,1,15,1,0,0,2
BK-C7,12,1,29,1,0,0,1
BK-C7,12,2,16,0,1,0,1
BK-C7,12,2,30,0,1,0,1
BK-C7,12,4,18,0,1,0,2
BK-C7,12,7,7,1,0,0,1
BK-C7,13,4,11,0,1,0,1
BK-C7,13,5,12,0,1,0,1
BK-C7,13,5,19,0,1,0,1
BK-C7,13,6,20,0,1,0,2
BK-C7,14,1,8,1,0,0,2
BK-C7,14,3,24,0,1,0,1
BK-C7,14,4,25,0,1,0,1
BK-C7,14,6,6,0,1,0,1
BK-C7,14,6,20,0,1,0,1
BK-C7,14,6,27,0,1,0,1
BK-C7,15,4,11,0,1,0,1
BK-C7,15,5,19,0,1,0,1
BK-C7,15,6,20,0,1,0,1
BK-C7,15,7,14,1,0,0,3
BK-C7,15,7,21,1,0,0,1
BK-C7,16,2,2,0,1,0,1
BK-C7,16,2,9,0,1,0,1
BK-C7,16,3,10,0,1,0,1
BK-C7,16,4,4,0,1,0,1
BK-C7,16,4,18,0,1,0,1
BK-C7,16,5,12,0,1,0,1
BK-C7,16,6,20,0,1,0,1
BK-C7,16,7,14,1,0,0,1
BK-C7,16,7,21,1,0,0,1
BK-C7,17,1,1,1,0,1,1
BK-C7,17,1,8,1,0,1,1
BK-C7,17,1,15,1,0,1,1
BK-C7,17,2,16,0,1,1,1
BK-C7,17,2,30,0,1,1,2
BK-C7,17,3,3,0,1,1,2
BK-C7,17,3,10,0,1,1,2
BK-C7,17,3,17,0,1,1,1
BK-C7,17,3,24,0,1,1,1
BK-C7,17,4,11,0,1,1,1
BK-C7,17,4,18,0,1,1,2
BK-C7,17,5,26,0,1,1,1
BK-C7,17,6,6,0,1,1,2
BK-C7,17,6,13,0,1,1,1
BK-C7,17,7,21,1,0,1,2
BK-C7,18,1,29,1,0,1,1
BK-C7,18,2,9,0,1,1,2
BK-C7,18,2,23,0,1,1,2
BK-C7,18,3,3,0,1,1,1
BK-C7,18,3,24,0,1,1,1
BK-C7,18,4,4,0,1,1,1
BK-C7,18,5,5,0,1,1,1
BK-C7,18,5,12,0,1,1,1
BK-C7,18,5,19,0,1,1,1
BK-C7,18,5,26,0,1,1,1
BK-C7,18,6,6,0,1,1,1
BK-C7,18,7,21,1,0,1,1
BK-C7,19,1,22,1,0,1,1
BK-C7,19,2,9,0,1,1,2
BK-C7,19,4,11,0,1,1,1
BK-C7,19,5,5,0,1,1,2
BK-C7,19,5,19,0,1,1,1
BK-C7,19,6,20,0,1,1,1
BK-C7,19,7,7,1,0,1,1
BK-C7,19,7,14,1,0,1,1
BK-C7,19,7,28,1,0,1,1
BK-C7,20,1,8,1,0,0,2
BK-C7,20,2,2,0,1,0,1
BK-C7,20,4,4,0,1,0,1
BK-C7,20,5,19,0,1,0,1
BK-C7,20,6,13,0,1,0,2
BK-C7,20,7,28,1,0,0,1
BK-C7,21,3,24,0,1,0,2
BK-C7,21,4,18,0,1,0,1
BK-C7,21,5,26,0,1,0,1
BK-C7,21,6,27,0,1,0,2
BK-C7,21,7,14,1,0,0,1
BK-C7,22,1,22,1,0,0,1
BK-C7,22,2,2,0,1,0,1
BK-C7,22,5,5,0,1,0,1
BK-C7,22,5,12,0,1,0,1
BK-C7,22,5,19,0,1,0,1
BK-C7,22,6,13,0,1,0,1
BK-C7,23,4,18,0,1,0,1
BK-C8,0,1,22,1,0,0,2
BK-C8,0,2,9,0,1,0,1
BK-C8,0,2,23,0,1,0,1
BK-C8,0,5,5,0,1,0,1
BK-C8,0,5,19,0,1,0,1
BK-C8,0,6,20,0,1,0,1
BK-C8,1,3,24,0,1,0,1
BK-C8,2,1,22,1,0,0,1
BK-C8,5,2,30,0,1,0,1
BK-C8,5,7,7,1,0,0,1
BK-C8,6,2,9,0,1,0,1
BK-C8,6,3,3,0,1,0,1
BK-C8,6,5,12,0,1,0,1
BK-C8,7,2,9,0,1,1,1
BK-C8,7,3,10,0,1,1,1
BK-C8,7,3,17,0,1,1,1
BK-C8,7,3,24,0,1,1,1
BK-C8,7,4,18,0,1,1,1
BK-C8,7,4,25,0,1,1,1
BK-C8,7,5,5,0,1,1,1
BK-C8,7,5,12,0,1,1,1
BK-C8,7,5,19,0,1,1,1
BK-C8,7,6,6,0,1,1,1
BK-C8,7,6,13,0,1,1,2
BK-C8,7,6,20,0,1,1,1
BK-C8,8,2,23,0,1,1,1
BK-C8,8,3,3,0,1,1,2
BK-C8,8,3,10,0,1,1,1
BK-C8,8,3,24,0,1,1,1
BK-C8,8,4,4,0,1,1,1
BK-C8,8,4,11,0,1,1,1
BK-C8,8,5,5,0,1,1,1
BK-C8,8,5,26,0,1,1,1
BK-C8,8,6,6,0,1,1,1
BK-C8,8,6,27,0,1,1,1
BK-C8,10,1,1,1,0,0,1
BK-C8,10,1,22,1,0,0,2
BK-C8,10,3,10,0,1,0,1
BK-C8,10,3,24,0,1,0,1
BK-C8,10,4,18,0,1,0,1
BK-C8,10,6,20,0,1,0,1
BK-C8,11,1,1,1,0,0,1
BK-C8,11,1,22,1,0,0,1
BK-C8,11,2,2,0,1,0,1
BK-C8,11,2,16,0,1,0,1
BK-C8,11,3,17,0,1,0,1
BK-C8,11,4,25,0,1,0,1
BK-C8,11,5,12,0,1,0,2
BK-C8,11,7,14,1,0,0,1
BK-C8,12,1,22,1,0,0,2
BK-C8,12,3,3,0,1,0,1
BK-C8,12,3,24,0,1,0,1
BK-C8,12,4,11,0,1,0,1
BK-C8,12,5,5,0,1,0,1
BK-C8,12,5,12,0,1,0,1
BK-C8,12,5,26,0,1,0,1
BK-C8,12,6,13,0,1,0,1
BK-C8,12,7,28,1,0,0,1
BK-C8,13,2,2,0,1,0,1
BK-C8,13,2,9,0,1,0,1
BK-C8,13,2,16,0,1,0,1
BK-C8,13,4,25,0,1,0,1
BK-C8,13,5,5,0,1,0,1
BK-C8,13,5,12,0,1,0,1
BK-C8,13,6,20,0,1,0,2
BK-C8,13,6,27,0,1,0,1
BK-C8,13,7,7,1,0,0,2
BK-C8,13,7,14,1,0,0,1
BK-C8,14,1,1,1,0,0,2
BK-C8,14,2,23,0,1,0,2
BK-C8,14,3,10,0,1,0,1
BK-C8,14,4,4,0,1,0,1
BK-C8,14,4,25,0,1,0,1
BK-C8,14,5,5,0,1,0,1
BK-C8,14,5,12,0,1,0,1
BK-C8,14,5,19,0,1,0,1
BK-C8,14,6,20,0,1,0,1
BK-C8,14,7,7,1,0,0,1
BK-C8,14,7,21,1,0,0,2
BK-C8,15,1,1,1,0,0,1
BK-C8,15,1,8,1,0,0,1
BK-C8,15,1,29,1,0,0,2
BK-C8,15,2,2,0,1,0,1
BK-C8,15,2,9,0,1,0,1
BK-C8,15,4,18,0,1,0,1
BK-C8,15,6,6,0,1,0,2
BK-C8,15,6,13,0,1,0,1
BK-C8,15,7,14,1,0,0,4
BK-C8,16,1,15,1,0,0,1
BK-C8,16,1,22,1,0,0,2
BK-C8,16,2,30,0,1,0,1
BK-C8,16,3,10,0,1,0,2
BK-C8,16,3,17,0,1,0,2
BK-C8,16,4,4,0,1,0,2
BK-C8,16,4,11,0,1,0,3
BK-C8,16,4,18,0,1,0,1
BK-C8,16,5,5,0,1,0,2
BK-C8,16,5,19,0,1,0,3
BK-C8,16,5,26,0,1,0,1
BK-C8,16,6,13,0,1,0,1
BK-C8,16,6,20,0,1,0,1
BK-C8,16,6,27,0,1,0,3
BK-C8,16,7,7,1,0,0,2
BK-C8,16,7,28,1,0,0,3
BK-C8,17,1,29,1,0,1,2
BK-C8,17,2,9,0,1,1,2
BK-C8,17,2,16,0,1,1,2
BK-C8,17,2,30,0,1,1,1
BK-C8,17,3,3,0,1,1,1
BK-C8,17,3,17,0,1,1,1
BK-C8,17,3,24,0,1,1,1
BK-C8,17,4,4,0,1,1,2
BK-C8,17,4,11,0,1,1,1
BK-C8,17,5,5,0,1,1,1
BK-C8,17,5,12,0,1,1,2
BK-C8,17,5,26,0,1,1,1
BK-C8,17,6,6,0,1,1,5
BK-C8,17,6,13,0,1,1,2
BK-C8,17,6,27,0,1,1,1
BK-C8,17,7,14,1,0,1,1
BK-C8,17,7,21,1,0,1,2
BK-C8,18,1,15,1,0,1,1
BK-C8,18,1,29,1,0,1,1
BK-C8,18,2,9,0,1,1,1
BK-C8,18,2,30,0,1,1,1
BK-C8,18,3,24,0,1,1,2
BK-C8,18,4,4,0,1,1,1
BK-C8,18,4,18,0,1,1,2
BK-C8,18,4,25,0,1,1,1
BK-C8,18,5,5,0,1,1,1
BK-C8,18,5,19,0,1,1,1
BK-C8,18,5,26,0,1,1,1
BK-C8,18,6,27,0,1,1,1
BK-C8,18,7,14,1,0,1,1
BK-C8,18,7,21,1,0,1,1
BK-C8,19,1,22,1,0,1,1
BK-C8,19,2,2,0,1,1,1
BK-C8,19,2,23,0,1,1,1
BK-C8,19,3,10,0,1,1,1
BK-C8,19,3,17,0,1,1,1
BK-C8,19,3,24,0,1,1,2
BK-C8,19,4,4,0,1,1,1
BK-C8,19,4,18,0,1,1,2
BK-C8,19,5,26,0,1,1,2
BK-C8,19,6,20,0,1,1,1
BK-C8,19,7,21,1,0,1,1
BK-C8,20,2,23,0,1,0,1
BK-C8,20,3,3,0,1,0,1
BK-C8,20,3,10,0,1,0,1
BK-C8,20,4,4,0,1,0,1
BK-C8,20,4,25,0,1,0,1
BK-C8,20,5,5,0,1,0,5
BK-C8,20,5,12,0,1,0,1
BK-C8,20,5,19,0,1,0,3
BK-C8,20,5,26,0,1,0,1
BK-C8,20,6,6,0,1,0,1
BK-C8,20,6,13,0,1,0,1
BK-C8,20,6,27,0,1,0,1
BK-C8,20,7,7,1,0,0,1
BK-C8,20,7,14,1,0,0,1
BK-C8,20,7,21,1,0,0,2
BK-C8,21,2,9,0,1,0,1
BK-C8,21,2,16,0,1,0,1
BK-C8,21,2,30,0,1,0,1
BK-C8,21,3,3,0,1,0,1
BK-C8,21,3,17,0,1,0,1
BK-C8,21,4,11,0,1,0,2
BK-C8,21,7,21,1,0,0,1
BK-C8,22,2,9,0,1,0,1
BK-C8,22,2,30,0,1,0,1
BK-C8,22,3,3,0,1,0,1
BK-C8,22,6,6,0,1,0,1
BK-C8,22,6,20,0,1,0,1
BK-C8,22,7,14,1,0,0,1
BK-C8,22,7,28,1,0,0,2
BK-C8,23,1,1,1,0,0,1
BK-C8,23,2,16,0,1,0,1
BK-C8,23,2,23,0,1,0,1
BK-C8,23,3,3,0,1,0,1
BK-C8,23,3,24,0,1,0,1
BK-C8,23,5,5,0,1,0,1
BK-C8,23,6,13,0,1,0,1
BK-C8,23,6,20,0,1,0,1
BK-C8,23,6,27,0,1,0,1
BK-C8,23,7,28,1,0,0,1
BK-C8,23,7,31,1,0,0,1
BK-C9,0,1,29,1,0,0,2
BK-C9,1,1,15,1,0,0,1
BK-C9,4,1,15,1,0,0,1
BK-C9,4,6,13,0,1,0,1
BK-C9,6,2,23,0,1,0,1
BK-C9,6,2,30,0,1,0,1
BK-C9,6,3,3,0,1,0,1
BK-C9,6,3,10,0,1,0,2
BK-C9,6,3,17,0,1,0,1
BK-C9,6,3,24,0,1,0,3
BK-C9,6,4,4,0,1,0,1
